S.No,Date,Tele Caller,Description ,Contact Number,Status,Source,Category,Call Type,Remarks,Company
3151,31-05-22,Muniswari,Sri Sairam Institute of Technology,8754556444,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3152,31-05-22,Muniswari,Sri Sairam Institute of Technology,8939090971,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3153,31-05-22,Muniswari,Sri Sairam Matriculation School,"044-22380031, 22383377 / 9789977778",Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3154,31-05-22,Muniswari,Sri Sairam Matriculation School,9840885853,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3155,31-05-22,Muniswari,SAIRAM LEO MUTHU PUBLIC SCHOOL,9789942233,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3156,31-05-22,Muniswari,Sri Sairam Polytechnic,9789054642,call back @1 june 12.20 P.M,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3157,31-05-22,Muniswari,Sri Sairam Polytechnic,"044-22380031, 22383377 / 9789977778",No requirements now ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3158,31-05-22,Muniswari,Sri Sairam Polytechnic,"044-22380031, 22383377 / 9789977778",No requirements now ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3159,31-05-22,Muniswari,Sri Sairam Polytechnic,"044-22380031, 22383377 / 9789977778",No requirements now ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3160,31-05-22,Muniswari,Sri Sairam Polytechnic,044-22461578,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3161,31-05-22,Muniswari,Sri Sairam Polytechnic,"044-22512080, 22512190",Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3162,31-05-22,Muniswari,Sri Sairam School,9092798126,Could not speak to concerned person,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3163,31-05-22,Muniswari,Sri Sairam Siddha Medical College & Research Centre,044-32507771,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3164,31-05-22,Muniswari,Sri Saradha College for Women,,No.not given ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3165,31-05-22,Muniswari,SRI SAI RAM SIDDHA MEDICAL COLLEGE & RESEARCH CENTRE,044-32507771,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3166,31-05-22,Muniswari,Sri Vijay Pipe Corporation,044-24726056,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3167,31-05-22,Muniswari,Sumeet Urban Services(Chennai) V Pvt Ltd,9176075577/8925506194,No requirements now ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3168,31-05-22,Muniswari,Sun Pharmaceuticals Pvt.Ltd,9444848616,Not answering,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3169,31-05-22,Muniswari,Super Market Crocery Suppliers Pvt Ltd,9597086885,Not required now,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3170,31-05-22,Muniswari,Syeed Matriculation Higher Sec ,99658 48742,Not required now,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3171,31-05-22,Muniswari,"T.J. Engg College,",9841114834/24501045/2405,Not required now,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3172,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,98416 41040,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3173,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,044 - 66798433 / 00,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3174,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,044 - 66798433 / 00,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3175,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,9941684631,Invalid numb er,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3176,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,9843281906,Not answering,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3177,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,9282443021,Not required now,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3178,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,9952843755,Not required now,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3179,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,9600120344,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3180,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,9600120344,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3181,31-05-22,Muniswari,Shapoorji pallonji & Co Ltd,9080444211,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3182,01-06-22,Muniswari,Sun Pharmaceuticals Pvt.Ltd,9444848616,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3183,01-06-22,Muniswari,Super Market Crocery Suppliers Pvt Ltd,9597086885,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3184,01-06-22,Muniswari,Syeed Matriculation Higher Sec ,99658 48742,Not required,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3185,01-06-22,Muniswari,"T.J. Engg College,",9841114834/24501045/2405,Not required,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3186,01-06-22,Muniswari,"T.J. Engg College,",9841114834/24501045/2405,Not required,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3187,01-06-22,Muniswari,Tag VHS Diabetes Research Center,9841983487,Shop closed,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3188,01-06-22,Muniswari,Tag VHS Diabetes Research Center,9841916494,Not answwering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3189,01-06-22,Muniswari,Tata AIG General Insurance Co Ltd,9176047466,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3190,01-06-22,Muniswari,Tata AIG Life  Insurance Company Ltd,28604027  EXT - 2004,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3191,01-06-22,Muniswari,Tata Capital Ltd,92444 27010,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3192,01-06-22,Muniswari,Tata Capital Ltd,9940159483,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3193,01-06-22,Muniswari,Tata Capital Ltd,044 22782124/8939842622,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3194,01-06-22,Muniswari,Tata Chemicals Ltd,4424320939,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3195,01-06-22,Muniswari,"Tata Motors Finance Ltd., ",98405 05885,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3196,01-06-22,Muniswari,"Tata Motors Finance Ltd., ",8122004592,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3197,01-06-22,Muniswari,"Tata Motors Finance Ltd., ",9282596937,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3198,01-06-22,Muniswari,"Tata Motors Finance Ltd., ",9944524669,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3199,01-06-22,Muniswari,"TI  Cycles of India Ltd.,(Tube Investments of India)",9940117370,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3200,01-06-22,Muniswari,Reya 100 Laser Vision Centre ( Uma Eye Clinic ),9840944813,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3201,01-06-22,Muniswari,Reya 100 Laser Vision Centre ( Uma Eye Clinic ),044-42057053/ 94,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3202,01-06-22,Muniswari,"Reynolds Pens India Pvt. Ltd.,",044-2715 6488,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3203,01-06-22,Muniswari,RGE Construction and Development Pvt Ltd,044-27156489,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3204,01-06-22,Muniswari,RGE Construction and Development Pvt Ltd,9790967403,Wrong number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3205,01-06-22,Muniswari,RMK Engineering College,52615138/ 4083064117,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3206,01-06-22,Muniswari,RR Kabel ,9383601000,Switched off,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3207,01-06-22,Muniswari,"RRB Energy Ltd.,",9941357737,Wrong number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3208,01-06-22,Muniswari,Sairam Vidyalaya,9941357723,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3209,01-06-22,Muniswari,Santhosh Hospital,98842 10151/9865045253,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3210,01-06-22,Muniswari,Santhosh Hospital,98842 10151/9865045353,left the company,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3211,01-06-22,Muniswari,Sapthagiri Educational Trust,9840065530,busy,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3212,01-06-22,Muniswari,Seethapathy Clinic & Hospital Pvt Ltd,49496666,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3213,01-06-22,Muniswari,Sri Sairam Polytechnic,9789054642,C/B @7 june-2nd followup,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3214,01-06-22,Muniswari,Reliance Vision Express,96770 04854,Not interested,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3215,01-06-22,Muniswari,"Religar Security Ltd., ",9841581065,Wrong number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3216,01-06-22,Muniswari,"Religar Security Ltd., ",94440 50828,Wrong number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3217,01-06-22,Muniswari,"Religar Security Ltd., ",98415 93962,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3218,01-06-22,Muniswari,"Religar Security Ltd., ",9791007832,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3219,01-06-22,Muniswari,"Religar Security Ltd., ",",9176403947",No requirement s,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3220,01-06-22,Muniswari,"Religar Security Ltd., ",",9176403947",Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3221,01-06-22,Muniswari,"Religar Security Ltd., ",9940014616,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3222,01-06-22,Muniswari,Religare Finest Ltd,9940108129,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3223,01-06-22,Muniswari,Reya 100 Laser Vision Centre ( Uma Eye Clinic ),9840944813,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3224,01-06-22,Muniswari,Reya 100 Laser Vision Centre ( Uma Eye Clinic ),044-42057053/ 94,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3225,01-06-22,Muniswari,"Reynolds Pens India Pvt. Ltd.,",044-2715 6488,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3226,01-06-22,Muniswari,National Institute for Research in Tuberculosis,9841803162,No requirement ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3227,07-06-22,Muniswari,Angarai Technology India Pvt Ltd,9940262444,left the company,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3228,07-06-22,Muniswari,Buhari Facility Management (P) Ltd,9500140271,"
sundar@buhariholding.com wants mail for both budanta & FMS ",Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3229,07-06-22,Muniswari,Chettinad Academy & Research,044 47411073,No requirement,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3230,07-06-22,Muniswari,Faber Sindoori Management Services P Ltd,9710424028,No requirement,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3231,07-06-22,Muniswari,GKN Driveline (India) Ltd,7358703347,Invalid number,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3232,07-06-22,Muniswari,Leo Housing (P) Ltd.,8939460560,No requirement ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3233,07-06-22,Muniswari,MICROMEN SOFTWARE SOLUTIONS PRIVATE LIMITED,044 4362 7101,vaidegi@micromen.com,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3234,07-06-22,Muniswari,NET Esolutions Corp -  ( TB Research Centre),9841803162,Not required ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3235,07-06-22,Muniswari,REYA LASER VISION CENTRE,044-42057053,Not required,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3236,07-06-22,Muniswari,Right Hospital Blood Bank,044 26403939,connect with manager - check ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3237,07-06-22,Muniswari,Shri Vijay Pipe Corporation,7299991419,9840601419 wants connection need to check feasibility - Madhavam Industrial estate- 600060| said will check and confirm ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3238,07-06-22,Muniswari,Ti Metal Forming,9444908387,call back @ 3.30 P.M | No requirement,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3239,07-06-22,Muniswari,TRIVITRON HEALTHCARE PVT.LTD.,8778136504,No requirement,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3240,07-06-22,Muniswari,TUBE PRODUCTS OF INDIA,9940117369,Not answering,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3241,07-06-22,Muniswari,TVS Supply Chain Solutions Limited,9840961545,No requirement,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3242,07-06-22,Muniswari,VSL INDIA PRIVATE LIMITED,9677129195,No requirement,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3243,07-06-22,Muniswari,"
MRF Limited",044-28292777,Not answering,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3244,07-06-22,Muniswari,The Farm,8754462532,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3245,07-06-22,Muniswari,PEAKLAND HOTELS AND RESORTS,8925306672,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3246,07-06-22,Muniswari,Sagharika Gardens,8189871451,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3247,07-06-22,Muniswari,Omkar Machining Centre Pvt Ltd,9443733311,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3248,07-06-22,Muniswari,Omkar Machining Centre Pvt Ltd,9443733301,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3249,07-06-22,Muniswari,Orion  Graphics & Printers Pvt. Ltd.,044-4311 4542/7299990251,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3250,07-06-22,Muniswari,Orion  Graphics & Printers Pvt. Ltd.,7299990251,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3251,07-06-22,Muniswari,Pan Gulf Technologies Pvt Ltd (Sonakshi Enterprises,7395991151,Not answering ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3252,07-06-22,Muniswari,Pleasant Healthcare Ltd,9994102336,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3253,07-06-22,Muniswari,Pleasant Healthcare Ltd,9994102336,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3254,07-06-22,Muniswari,Pleasant Healthcare Ltd,9894512208,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3255,07-06-22,Muniswari,PPG Asian Paints Pvt Ltd,044 37181946,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3256,07-06-22,Muniswari,Pradapt Solution Private Ltd,8754438988,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3257,07-06-22,Muniswari,Pradapt Solution Private Ltd,8754438989,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3258,07-06-22,Muniswari,Precia Molen India Ltd,9884033661,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3259,07-06-22,Muniswari,Precia Molen India Ltd,9884033461,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3260,07-06-22,Muniswari,Precia Molen India Ltd,7845415997,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3261,07-06-22,Muniswari,Precia Molen India Ltd,7845416007,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3262,07-06-22,Muniswari,"Priya Diagnostic Centre,",044-24911400/9444960140,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3263,07-06-22,Muniswari,"Priya Diagnostic Centre,",044-24911400/9444960142,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3264,07-06-22,Muniswari,"Priya Diagnostic Centre,",044 24911407,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3265,07-06-22,Muniswari,Priya Diagnostics Centre,044-24911400/9444960152,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3266,07-06-22,Muniswari,Priya Diagnostics Centre,044-24911400/9444960172,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3267,07-06-22,Muniswari,OMR Priya Diagnostics ,7299934699,Not interested ,Twice database ,corporate,Inactive,Nil,Budanta/S.I care 
3268,08-06-22,Muniswari,V7 Hotel,044 2476 4777,Not responding ,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3269,08-06-22,Muniswari,Haven sampoorna - Vegetarian Restaurant,9710274225,call back 12.40 P.M| Not responding,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3270,08-06-22,Muniswari,Floressa Randa,093848 04334,Not required,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3271,08-06-22,Muniswari,Citrus Hotel Sriperumbudur,044 7120 0300,Not responding ,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3272,08-06-22,Muniswari,Grand Padappai Residency,044 2717 4440,Not responding ,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3273,08-06-22,Muniswari,KPA Grand Palace - Hotel,077085 26391, call after 11 june will update from mgr.,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3274,08-06-22,Muniswari,Lower Deck Club,044 2491 0796,Not responding ,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3275,08-06-22,Muniswari,The Regency Club Lounge,044 2822 6881,Invalid number,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3276,08-06-22,Muniswari,Gandhi Nagar Club,044 2464 1234,busy,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
3277,08-06-22,Muniswari,The Presidency Club,044 4282 4382,Not responding ,Cold calling ,Hotel,Inactive,Nil,Budanta/S.I care 
